"bgc_id"	"smc_bgc_length"	"contig_name"	"bgc_start_nt"	"bgc_end_nt"	"bgc_category"	"bgc_class"
12044223	10477	JADBSQ010000136.1	1	10477	{RiPP}	{microviridin,ripp}
12044224	19499	JADBSQ010000147.1	1	19499	{Polyketide}	{polyketide,t1pks}
12044226	40402	JADBSQ010000253.1	1	40402	{NRP,Polyketide}	{nrps-like,polyketide,t1pks,t3pks}
12044227	42364	JADBSQ010000283.1	1	42364	{NRP}	{nrp,nrps,nrps-like}
12044228	45358	JADBSQ010000322.1	1	45358	{NRP,Polyketide}	{nrp,nrps,polyketide}
12044229	11329	JADBSQ010000325.1	1	11329	{Terpene}	{terpene}
12044230	16179	JADBSQ010000380.1	125	16303	{RiPP}	{ripp,spliceotide}
12044231	14213	JADBSQ010000392.1	1	14213	{RiPP}	{lanthipeptide-class-v,ripp}
12044232	9566	JADBSQ010000426.1	1	9566	{Polyketide,RiPP}	{ripp,t3pks}
12044233	11753	JADBSQ010000464.1	1	11753	{RiPP}	{cyanobactin,ripp}
12044234	16626	JADBSQ010000485.1	1	16626	{Terpene}	{terpene}
12044602	9566	JADBSS010000030.1	1	9566	{Polyketide,RiPP}	{ripp,t3pks}
12044603	42598	JADBSS010000031.1	1	42598	{NRP}	{nrp,nrps,nrps-like}
12044604	69208	JADBSS010000085.1	1	69208	{NRP,Polyketide}	{nrp,nrps,nrps-like,polyketide,t1pks}
12044606	40402	JADBSS010000091.1	1	40402	{NRP,Polyketide}	{nrps-like,polyketide,t1pks,t3pks}
12044610	11769	JADBSS010000269.1	1	11769	{RiPP}	{cyanobactin,ripp}
12044611	11329	JADBSS010000279.1	1	11329	{Terpene}	{terpene}
12044614	19499	JADBSS010000359.1	1	19499	{Polyketide}	{polyketide,t1pks}
12044615	16558	JADBSS010000365.1	1	16558	{Terpene}	{terpene}
12044616	50058	JADBSS010000408.1	1	50058	{NRP,Polyketide}	{nrp,nrps,polyketide}
12044617	16956	JADBSS010000463.1	15080	32035	{RiPP}	{microviridin,ripp}
12044618	2672	JADBSS010000464.1	1	2672	{Terpene}	{terpene}
12044619	14136	JADBSS010000496.1	1	14136	{RiPP}	{lanthipeptide-class-v,ripp}
12044939	29656	JADBSO010000006.1	1	29656	{NRP,RiPP}	{microviridin,nrp,nrps}
12044940	25351	JADBSO010000029.1	1	25351	{Polyketide}	{polyketide,t1pks}
12044941	56011	JADBSO010000033.1	1981	57991	{NRP,Polyketide}	{nrps-like,polyketide,t1pks,t3pks}
12044942	23820	JADBSO010000034.1	1	23820	{Polyketide,Terpene}	{polyketide,terpene}
12044943	4130	JADBSO010000038.1	1	4130	{RiPP}	{lanthipeptide-class-v}
12044946	30301	JADBSO010000056.1	1	30301	{NRP,Other}	{betalactone,nrp,nrps}
12044947	20933	JADBSO010000070.1	5963	26895	{Terpene}	{terpene}
12044951	11917	JADBSO010000086.1	1	11917	{Other,Polyketide}	{other,t3pks}
12044952	22309	JADBSO010000093.1	1	22309	{RiPP}	{cyanobactin,ripp}
12044954	22487	JADBSO010000113.1	13171	35657	{NRP}	{nrp,nrps}
12044957	15038	JADBSO010000162.1	1	15038	{RiPP}	{lap,ripp}
12044959	3309	JADBSO010000170.1	1	3309	{NRP}	{nrp,nrps}
12044961	18100	JADBSO010000184.1	20395	38494	{RiPP}	{microviridin,ripp}
12044963	4441	JADBSO010000196.1	1	4441	{NRP}	{nrps}
12044964	4438	JADBSO010000219.1	1	4438	{NRP}	{nrps}
12044965	26451	JADBSO010000227.1	1	26451	{NRP,Polyketide}	{nrp,nrps,t1pks}
12044971	16254	JADBSO010000272.1	1	16254	{Terpene}	{terpene}
12045238	26649	JAJTGO010000005.1	10940	37588	{Polyketide}	{polyketide,t3pks}
12045240	5070	JAJTGO010000107.1	1	5070	{Terpene}	{terpene}
12045334	4130	JADBSN010000004.1	1	4130	{RiPP}	{lanthipeptide-class-v}
12045336	8465	JADBSN010000020.1	1	8465	{RiPP}	{lap,ripp}
12045338	17837	JADBSN010000024.1	1	17837	{RiPP}	{cyanobactin,ripp}
12045341	20933	JADBSN010000032.1	5963	26895	{Terpene}	{terpene}
12045343	22526	JADBSN010000035.1	7723	30248	{NRP}	{nrp,nrps}
12045346	56011	JADBSN010000042.1	22898	78908	{NRP,Polyketide}	{nrps-like,polyketide,t1pks,t3pks}
12045349	18100	JADBSN010000043.1	20395	38494	{RiPP}	{microviridin,ripp}
12045351	23722	JADBSN010000044.1	1	23722	{Polyketide,Terpene}	{polyketide,terpene}
12045355	24042	JADBSN010000074.1	1	24042	{NRP,Polyketide}	{nrp,polyketide,t1pks}
12045357	29656	JADBSN010000080.1	1	29656	{NRP,RiPP}	{microviridin,nrp,nrps}
12045360	3309	JADBSN010000101.1	1	3309	{NRP}	{nrp,nrps}
12045361	4441	JADBSN010000103.1	1	4441	{NRP}	{nrps}
12045362	30301	JADBSN010000108.1	1	30301	{NRP,Other}	{betalactone,nrp,nrps}
12045363	4438	JADBSN010000119.1	1	4438	{NRP}	{nrps}
12045366	16254	JADBSN010000156.1	1	16254	{Terpene}	{terpene}
12045368	26451	JADBSN010000230.1	1	26451	{NRP,Polyketide}	{nrp,nrps,t1pks}
12045369	11917	JADBSN010000233.1	1	11917	{Other,Polyketide}	{other,t3pks}
12045707	22487	JADBSM010000004.1	13167	35653	{NRP}	{nrp,nrps}
12045708	4441	JADBSM010000029.1	1	4441	{NRP}	{nrps}
12045709	4438	JADBSM010000049.1	1	4438	{NRP}	{nrps}
12045711	20933	JADBSM010000055.1	5963	26895	{Terpene}	{terpene}
12045712	23820	JADBSM010000074.1	1	23820	{Polyketide,Terpene}	{polyketide,terpene}
12045714	29656	JADBSM010000084.1	1	29656	{NRP,RiPP}	{microviridin,nrp,nrps}
12045715	18047	JADBSM010000088.1	32575	50621	{RiPP}	{microviridin,ripp}
12045716	4130	JADBSM010000093.1	1	4130	{RiPP}	{lanthipeptide-class-v}
12045717	24064	JADBSM010000105.1	1	24064	{NRP,Polyketide}	{nrp,polyketide,t1pks}
12045718	26451	JADBSM010000107.1	1	26451	{NRP,Polyketide}	{nrp,nrps,t1pks}
12045719	56011	JADBSM010000124.1	22898	78908	{NRP,Polyketide}	{nrps-like,polyketide,t1pks,t3pks}
12045722	3309	JADBSM010000152.1	1	3309	{NRP}	{nrp,nrps}
12045723	11917	JADBSM010000156.1	1	11917	{Other,Polyketide}	{other,t3pks}
12045724	6703	JADBSM010000165.1	1	6703	{RiPP}	{lap,ripp}
12045725	22309	JADBSM010000169.1	1652	23960	{RiPP}	{cyanobactin,ripp}
12045726	30301	JADBSM010000176.1	1	30301	{NRP,Other}	{betalactone,nrp,nrps}
12045727	16254	JADBSM010000185.1	1	16254	{Terpene}	{terpene}
12046069	11917	JADBSL010000013.1	1	11917	{Other,Polyketide}	{other,t3pks}
12046070	18063	JADBSL010000020.1	20395	38457	{RiPP}	{microviridin,ripp}
12046071	30301	JADBSL010000036.1	1	30301	{NRP,Other}	{betalactone,nrp,nrps}
12046073	23820	JADBSL010000045.1	1	23820	{Polyketide,Terpene}	{polyketide,terpene}
12046074	18593	JADBSL010000048.1	1	18593	{NRP,RiPP}	{microviridin,nrp,nrps}
12046075	56011	JADBSL010000051.1	22877	78887	{NRP,Polyketide}	{nrps-like,polyketide,t1pks,t3pks}
12046076	20933	JADBSL010000054.1	5963	26895	{Terpene}	{terpene}
12046077	4438	JADBSL010000065.1	1	4438	{NRP}	{nrps}
12046079	4441	JADBSL010000080.1	1	4441	{NRP}	{nrps}
12046080	12331	JADBSL010000090.1	1	12331	{Terpene}	{terpene}
12046082	8465	JADBSL010000093.1	1	8465	{RiPP}	{lap,ripp}
12046083	22309	JADBSL010000105.1	22882	45190	{RiPP}	{cyanobactin,ripp}
12046084	26451	JADBSL010000106.1	1	26451	{NRP,Polyketide}	{nrp,nrps,t1pks}
12046092	22526	JADBSL010000196.1	7723	30248	{NRP}	{nrp,nrps}
12046096	3309	JADBSL010000214.1	1	3309	{NRP}	{nrp,nrps}
12046101	24039	JADBSL010000242.1	1	24039	{NRP,Polyketide}	{nrp,polyketide,t1pks}
12046104	4130	JADBSL010000279.1	1	4130	{RiPP}	{lanthipeptide-class-v}
12046440	19499	JADBSJ010000029.1	1	19499	{Polyketide}	{polyketide,t1pks}
12046443	69362	JADBSJ010000063.1	1	69362	{NRP,Polyketide}	{nrp,nrps,nrps-like,polyketide,t1pks}
12046447	42678	JADBSJ010000113.1	1	42678	{NRP}	{nrp,nrps}
12046454	11329	JADBSJ010000168.1	1	11329	{Terpene}	{terpene}
12046456	9530	JADBSJ010000203.1	1	9530	{Polyketide,RiPP}	{ripp,t3pks}
12046457	7245	JADBSJ010000231.1	1	7245	{Terpene}	{terpene}
12046459	14290	JADBSJ010000245.1	1	14290	{RiPP}	{lanthipeptide-class-v,ripp}
12046461	39555	JADBSJ010000288.1	1	39555	{NRP}	{nrp,nrps,nrps-like}
12046464	40402	JADBSJ010000302.1	1	40402	{NRP,Polyketide}	{nrps-like,polyketide,t1pks,t3pks}
12046465	16649	JADBSJ010000352.1	1	16649	{Terpene}	{terpene}
12046466	10073	JADBSJ010000355.1	1	10073	{RiPP}	{microviridin}
12046467	11769	JADBSJ010000385.1	1	11769	{RiPP}	{cyanobactin,ripp}
12046469	16164	JADBSJ010000443.1	125	16288	{RiPP}	{ripp,spliceotide}
12046788	19291	JADBSK010000025.1	13390	32680	{NRP,Polyketide,Terpene}	{nrp,polyketide,terpene}
12046791	49787	JADBSK010000037.1	1	49787	{NRP}	{nrp,nrps,nrps-like}
12046794	30333	JADBSK010000045.1	1	30333	{NRP,RiPP}	{microviridin,nrp,nrps}
12046795	58922	JADBSK010000047.1	1	58922	{NRP,Polyketide}	{nrp,nrps,nrps-like,polyketide,t1pks}
12046796	11234	JADBSK010000083.1	1	11234	{Terpene}	{terpene}
12046798	9601	JADBSK010000122.1	1	9601	{NRP}	{nrp,nrps}
12046800	14726	JADBSK010000150.1	1	14726	{NRP}	{nrp,nrps}
12046803	13041	JADBSK010000217.1	1	13041	{RiPP}	{lanthipeptide-class-ii,ripp}
12046805	19417	JADBSK010000253.1	1359	20775	{RiPP}	{cyanobactin,ripp}
12046806	13994	JADBSK010000276.1	1859	15852	{RiPP}	{lap,ripp}
12046808	7630	JADBSK010000302.1	3384	11013	{RiPP}	{ripp-like}
12046810	15868	JADBSK010000370.1	1	15868	{Terpene}	{terpene}
12047167	12830	JADBSI010000001.1	1	12830	{NRP}	{nrp,nrps-like}
12047170	13994	JADBSI010000007.1	1	13994	{RiPP}	{lap,ripp}
12047173	11234	JADBSI010000008.1	1	11234	{Terpene}	{terpene}
12047175	37098	JADBSI010000036.1	44249	81346	{NRP}	{nrp,nrps}
12047179	16010	JADBSI010000041.1	1	16010	{Terpene}	{terpene}
12047180	58922	JADBSI010000045.1	1	58922	{NRP,Polyketide}	{nrp,nrps,nrps-like,polyketide,t1pks}
12047184	4713	JADBSI010000053.1	1	4713	{NRP}	{nrp,nrps}
12047186	13041	JADBSI010000054.1	1	13041	{RiPP}	{lanthipeptide-class-ii,ripp}
12047192	5003	JADBSI010000185.1	1	5003	{NRP}	{nrps}
12047194	19291	JADBSI010000289.1	13397	32687	{NRP,Polyketide,Terpene}	{nrp,polyketide,terpene}
12047199	30333	JADBSI010000333.1	1	30333	{NRP,RiPP}	{microviridin,nrp,nrps}
12047200	7629	JADBSI010000364.1	3233	10861	{RiPP}	{ripp-like}
12047201	19417	JADBSI010000379.1	1359	20775	{RiPP}	{cyanobactin,ripp}
12047203	2751	JADBSI010000389.1	1	2751	{NRP}	{nrps}
12047561	42539	JADBSG010000019.1	6199	48737	{NRP}	{nrp,nrps,nrps-like}
12047562	40403	JADBSG010000020.1	1	40403	{NRP,Polyketide}	{nrps-like,polyketide,t1pks,t3pks}
12047564	11315	JADBSG010000045.1	1	11315	{Terpene}	{terpene}
12047566	19499	JADBSG010000094.1	1	19499	{Polyketide}	{polyketide,t1pks}
12047567	16652	JADBSG010000109.1	1	16652	{Terpene}	{terpene}
12047568	14139	JADBSG010000163.1	1	14139	{RiPP}	{lanthipeptide-class-v,ripp}
12047569	9566	JADBSG010000183.1	1	9566	{Polyketide,RiPP}	{ripp,t3pks}
12047571	69294	JADBSG010000292.1	1	69294	{NRP,Polyketide}	{nrp,nrps,nrps-like,polyketide,t1pks}
12047572	45358	JADBSG010000310.1	1	45358	{NRP,Polyketide}	{nrp,nrps,polyketide}
12047573	16179	JADBSG010000331.1	125	16303	{RiPP}	{ripp,spliceotide}
12047575	7237	JADBSG010000452.1	1	7237	{RiPP}	{microviridin,ripp}
12047576	11769	JADBSG010000469.1	1	11769	{RiPP}	{cyanobactin,ripp}
12047577	7245	JADBSG010000490.1	1	7245	{Terpene}	{terpene}
12047916	11329	JADBSF010000006.1	1	11329	{Terpene}	{terpene}
12047917	16179	JADBSF010000008.1	125	16303	{RiPP}	{ripp,spliceotide}
12047918	69256	JADBSF010000027.1	1	69256	{NRP,Polyketide}	{nrp,nrps,nrps-like,polyketide,t1pks}
12047920	42456	JADBSF010000045.1	6017	48472	{NRP}	{nrp,nrps,nrps-like}
12047926	14146	JADBSF010000149.1	1	14146	{RiPP}	{lanthipeptide-class-v,ripp}
12047929	40401	JADBSF010000159.1	1	40401	{NRP,Polyketide}	{nrps-like,polyketide,t1pks,t3pks}
12047936	9815	JADBSF010000220.1	1	9815	{RiPP}	{microviridin}
12047939	16496	JADBSF010000310.1	1	16496	{Terpene}	{terpene}
12047941	19499	JADBSF010000349.1	1	19499	{Polyketide}	{polyketide,t1pks}
12047944	7924	JADBSF010000414.1	1	7924	{Terpene}	{terpene}
12047946	40088	JADBSF010000419.1	1	40088	{NRP}	{nrp,nrps}
12047951	9741	JADBSF010000428.1	1	9741	{Polyketide,RiPP}	{ripp,t3pks}
12047953	11795	JADBSF010000477.1	1	11795	{RiPP}	{cyanobactin,ripp}
12048306	19498	JADBSH010000017.1	1	19498	{RiPP}	{cyanobactin,ripp}
12048308	7630	JADBSH010000022.1	3051	10680	{RiPP}	{ripp-like}
12048312	49788	JADBSH010000131.1	1	49788	{NRP}	{nrp,nrps,nrps-like}
12048313	14006	JADBSH010000136.1	1	14006	{RiPP}	{lap,ripp}
12048314	12485	JADBSH010000146.1	1	12485	{NRP}	{nrp,nrps}
12048315	58922	JADBSH010000174.1	1	58922	{NRP,Polyketide}	{nrp,nrps,nrps-like,polyketide,t1pks}
12048316	19291	JADBSH010000235.1	13397	32687	{NRP,Polyketide,Terpene}	{nrp,polyketide,terpene}
12048318	5003	JADBSH010000254.1	1	5003	{NRP}	{nrps}
12048319	4599	JADBSH010000257.1	1	4599	{NRP}	{nrp,nrps}
12048321	13065	JADBSH010000263.1	1	13065	{RiPP}	{lanthipeptide-class-ii,ripp}
12048323	15985	JADBSH010000284.1	1	15985	{Terpene}	{terpene}
12048324	11234	JADBSH010000325.1	1	11234	{Terpene}	{terpene}
12048326	16516	JADBSH010000361.1	1	16516	{NRP,RiPP}	{microviridin,nrp,nrps}
12048701	16561	JADBSD010000003.1	1	16561	{Terpene}	{terpene}
12048703	19499	JADBSD010000142.1	1	19499	{Polyketide}	{polyketide,t1pks}
12048704	40403	JADBSD010000151.1	1	40403	{NRP,Polyketide}	{nrps-like,polyketide,t1pks,t3pks}
12048705	42404	JADBSD010000188.1	6829	49232	{NRP}	{nrp,nrps,nrps-like}
12048707	7432	JADBSD010000217.1	1	7432	{RiPP}	{microviridin,ripp}
12048708	45359	JADBSD010000221.1	1	45359	{NRP,Polyketide}	{nrp,nrps,polyketide}
12048710	11329	JADBSD010000241.1	1	11329	{Terpene}	{terpene}
12048712	14155	JADBSD010000289.1	1	14155	{RiPP}	{lanthipeptide-class-v,ripp}
12048714	69211	JADBSD010000326.1	1	69211	{NRP,Polyketide}	{nrp,nrps,nrps-like,polyketide,t1pks}
12048722	9664	JADBSD010000380.1	1	9664	{Polyketide,RiPP}	{ripp,t3pks}
12048724	16174	JADBSD010000449.1	1	16174	{RiPP}	{ripp,spliceotide}
12048725	11795	JADBSD010000482.1	1	11795	{RiPP}	{cyanobactin,ripp}
12048726	6613	JADBSD010000520.1	1	6613	{Terpene}	{terpene}
12049070	19291	JADBSB010000079.1	13355	32645	{NRP,Polyketide,Terpene}	{nrp,polyketide,terpene}
12049073	58922	JADBSB010000086.1	1	58922	{NRP,Polyketide}	{nrp,nrps,nrps-like,polyketide,t1pks}
12049076	8998	JADBSB010000121.1	1	8998	{NRP}	{nrp,nrps}
12049079	29691	JADBSB010000146.1	1	29691	{NRP,RiPP}	{microviridin,nrp,nrps}
12049081	4313	JADBSB010000156.1	1	4313	{NRP}	{nrps}
12049083	13053	JADBSB010000163.1	1	13053	{RiPP}	{lanthipeptide-class-ii,ripp}
12049087	36941	JADBSB010000185.1	44249	81189	{NRP}	{nrp,nrps}
12049091	15921	JADBSB010000202.1	1	15921	{Terpene}	{terpene}
12049092	11234	JADBSB010000210.1	1	11234	{Terpene}	{terpene}
12049096	19499	JADBSB010000232.1	1	19499	{RiPP}	{cyanobactin,ripp}
12049098	13994	JADBSB010000263.1	1	13994	{RiPP}	{lap,ripp}
12049103	12987	JADBSB010000280.1	1	12987	{NRP}	{nrp,nrps-like}
12049105	7629	JADBSB010000338.1	3124	10752	{RiPP}	{ripp-like}
12049424	71766	JADBSA010000031.1	1	71766	{NRP,Polyketide}	{nrp,nrps,nrps-like,polyketide,t1pks}
12049429	11349	JADBSA010000073.1	9072	20420	{Terpene}	{terpene}
12049431	7377	JADBSA010000113.1	1	7377	{RiPP}	{lanthipeptide-class-ii,ripp}
12049434	20620	JADBSA010000127.1	1	20620	{NRP}	{nrp,nrps}
12049436	13210	JADBSA010000137.1	1	13210	{NRP}	{nrp,nrps}
12049438	11480	JADBSA010000142.1	1	11480	{Other}	{other,resorcinol}
12049440	7675	JADBSA010000193.1	1	7675	{RiPP}	{lap,ripp}
12049443	4664	JADBSA010000313.1	1	4664	{Terpene}	{terpene}
12049444	39885	JADBSA010000393.1	1	39885	{NRP}	{nrp,nrps,nrps-like}
12049450	9006	JADBSA010000419.1	1	9006	{RiPP}	{cyanobactin,ripp}
12049452	8769	JADBSA010000427.1	1	8769	{RiPP}	{microviridin,ripp}
12049790	14255	JADBRY010000002.1	1	14255	{RiPP}	{lanthipeptide-class-v,ripp}
12049792	40403	JADBRY010000028.1	1	40403	{NRP,Polyketide}	{nrps-like,polyketide,t1pks,t3pks}
12049795	21564	JADBRY010000073.1	1	21564	{RiPP,Terpene}	{cyanobactin,ripp,terpene}
12049799	69576	JADBRY010000076.1	1	69576	{NRP,Polyketide}	{nrp,nrps,nrps-like,polyketide,t1pks}
12049806	9566	JADBRY010000148.1	1	9566	{Polyketide,RiPP}	{ripp,t3pks}
12049807	42527	JADBRY010000149.1	6786	49312	{NRP}	{nrp,nrps,nrps-like}
12049812	11315	JADBRY010000164.1	1	11315	{Terpene}	{terpene}
12049813	47730	JADBRY010000238.1	1	47730	{NRP,Polyketide}	{nrp,nrps,polyketide}
12049816	16255	JADBRY010000312.1	1	16255	{RiPP}	{ripp,spliceotide}
12049819	19499	JADBRY010000335.1	1	19499	{Polyketide}	{polyketide,t1pks}
12049823	7245	JADBRY010000372.1	1	7245	{Terpene}	{terpene}
12049825	17036	JADBRY010000456.1	15268	32303	{RiPP}	{microviridin,ripp}
12050161	11805	JADBRX010000024.1	1	11805	{RiPP}	{cyanobactin,ripp}
12050163	16781	JADBRX010000033.1	1	16781	{Terpene}	{terpene}
12050166	10636	JADBRX010000092.1	1	10636	{RiPP}	{microviridin,ripp}
12050167	40402	JADBRX010000102.1	1	40402	{NRP,Polyketide}	{nrps-like,polyketide,t1pks,t3pks}
12050171	69319	JADBRX010000117.1	1	69319	{NRP,Polyketide}	{nrp,nrps,nrps-like,polyketide,t1pks}
12050172	11329	JADBRX010000121.1	1	11329	{Terpene}	{terpene}
12050174	43112	JADBRX010000145.1	1	43112	{NRP,Polyketide}	{nrp,nrps,polyketide}
12050175	42434	JADBRX010000221.1	6829	49262	{NRP}	{nrp,nrps,nrps-like}
12050176	9566	JADBRX010000375.1	1	9566	{Polyketide,RiPP}	{ripp,t3pks}
12050177	6949	JADBRX010000417.1	1	6949	{Terpene}	{terpene}
12050178	16179	JADBRX010000422.1	125	16303	{RiPP}	{ripp,spliceotide}
12050179	14371	JADBRX010000466.1	1	14371	{RiPP}	{lanthipeptide-class-v,ripp}
12050180	19472	JADBRX010000472.1	1	19472	{Polyketide}	{polyketide,t1pks}
12051847	30283	JADEWE010000002.1	171802	202084	{RiPP}	{lassopeptide,ripp}
12051850	99152	JADEWE010000003.1	55133	154284	{NRP,Other,Polyketide}	{nrp-metallophore,nrps,nrps-like,other,t1pks}
12051857	22533	JADEWE010000012.1	14719	37251	{RiPP}	{microviridin,ripp}
12051859	16192	JADEWE010000013.1	79131	95322	{Terpene}	{terpene}
12051863	74077	JADEWE010000022.1	184	74260	{NRP,RiPP,Saccharide}	{lanthipeptide-class-ii,mycosporine-like,ripp,saccharide}
12051865	52119	JADEWE010000028.1	1022	53140	{Other,Polyketide}	{hgle-ks,other,t1pks}
12051868	27067	JADEWE010000036.1	1	27067	{Other,Polyketide}	{hgle-ks,other}
12051870	28657	JADEWE010000041.1	1	28657	{RiPP}	{lanthipeptide-class-v}
12051872	33070	JADEWE010000054.1	7981	41050	{RiPP}	{lanthipeptide-class-v,ripp,rre-containing,spliceotide}
12051873	20492	JADEWE010000057.1	3858	24349	{RiPP}	{rre-containing}
12051875	33396	JADEWE010000061.1	1	33396	{NRP}	{nrp,nrps-like}
12051879	7727	JADEWE010000138.1	1	7727	{RiPP}	{lanthipeptide-class-v}
12078131	43415	PJIZ01000001.1	124437	167851	{NRP,RiPP}	{lanthipeptide-class-ii,napaa,nrp,proteusin}
12078132	26146	PJIZ01000003.1	33724	59869	{RiPP}	{lap,ripp}
12078133	41239	PJIZ01000004.1	83093	124331	{Polyketide}	{ladderane}
12078134	14302	PJIZ01000008.1	96059	110360	{Terpene}	{terpene}
12078136	10830	PJIZ01000011.1	82380	93209	{RiPP}	{microviridin,ripp}
12078137	22235	PJIZ01000013.1	1807	24041	{RiPP}	{lap,ripp}
12078138	42404	PJIZ01000013.1	52251	94654	{RiPP}	{lanthipeptide-class-v}
12078140	79390	PJIZ01000018.1	1	79390	{NRP,RiPP}	{lap,mycosporine-like,nrp,nrps,nrps-like,ripp}
12078141	20999	PJIZ01000020.1	5451	26449	{Terpene}	{terpene}
12078142	21541	PJIZ01000022.1	66969	88509	{Saccharide,Terpene}	{saccharide,terpene}
12078145	34347	PJIZ01000029.1	13686	48032	{Other,Polyketide}	{hgle-ks,other}
12078146	13632	PJIZ01000031.1	1	13632	{RiPP}	{microviridin,ripp}
12078147	15832	PJIZ01000033.1	50384	66215	{RiPP,Terpene}	{ripp,terpene}
12078149	47195	PJIZ01000036.1	1	47195	{NRP,Polyketide}	{nrp,nrps,t1pks}
12078150	29187	PJIZ01000046.1	1	29187	{NRP,Other}	{nrps-like,other}
12078151	33261	PJIZ01000053.1	1	33261	{NRP}	{nrp,nrps}
12078153	53575	PJIZ01000057.1	1	53575	{NRP,Polyketide,RiPP}	{nrp,nrps,nrps-like,polyketide,thiopeptide}
12078155	35000	PJIZ01000060.1	1557	36556	{NRP,Polyketide}	{nrp,nrps,polyketide,t1pks}
12078159	21549	PJIZ01000087.1	1	21549	{NRP}	{nrp,nrps}
12078162	28546	PJIZ01000103.1	1	28546	{RiPP}	{lanthipeptide-class-v}
12078165	13310	PJIZ01000110.1	2734	16043	{RiPP}	{lanthipeptide-class-ii,ripp}
12078166	11216	PJIZ01000116.1	1	11216	{NRP}	{nrp,nrps,nrps-like}
12078169	21825	PJIZ01000120.1	1	21825	{RiPP}	{lanthipeptide-class-v}
12078174	9103	PJIZ01000143.1	1	9103	{Polyketide}	{polyketide,t1pks}
12078175	10389	PJIZ01000148.1	1	10389	{NRP}	{nrp,nrps}
12078176	11702	PJIZ01000149.1	1	11702	{RiPP}	{lanthipeptide-class-v,ripp,rre-containing,spliceotide}
12078177	12264	PJIZ01000153.1	1	12264	{NRP}	{nrp,nrps}
12078179	3738	PJIZ01000167.1	1	3738	{NRP}	{nrp,nrps}
12078180	11679	PJIZ01000178.1	1	11679	{RiPP}	{lassopeptide,ripp}
12081066	98650	JAJDMO010000001.1	760269	858918	{NRP,Other,RiPP}	{betalactone,microviridin,nrp,nrps}
12081071	20276	JAJDMO010000001.1	961123	981398	{Terpene}	{terpene}
12081073	30514	JAJDMO010000001.1	1214255	1244768	{RiPP}	{cyanobactin,ripp}
12081076	15954	JAJDMO010000001.1	1713654	1729607	{Other}	{phosphonate}
12081080	19304	JAJDMO010000001.1	3312198	3331501	{Terpene}	{terpene}
12081081	20819	JAJDMO010000001.1	3385529	3406347	{Terpene}	{terpene}
12081083	41158	JAJDMO010000001.1	3949860	3991017	{Polyketide}	{ladderane}
12081085	63141	JAJDMO010000003.1	22215	85355	{NRP}	{nrp,nrps,nrps-like}
12081086	41053	JAJDMO010000005.1	19314	60366	{Polyketide,RiPP}	{crocagin,polyketide}
12081435	41158	JAJDMQ010000001.1	260436	301593	{Polyketide}	{ladderane}
12081437	35985	JAJDMQ010000001.1	824046	860030	{Saccharide,Terpene}	{saccharide,terpene}
12081438	19276	JAJDMQ010000001.1	913253	932528	{Terpene}	{terpene}
12081440	58524	JAJDMQ010000001.1	1520941	1579464	{NRP,Polyketide,Saccharide}	{nrp,nrps,nrps-like,polyketide,saccharide}
12081441	90150	JAJDMQ010000001.1	2151312	2241461	{NRP,Polyketide}	{nrp,nrps,polyketide,t1pks}
12081443	30047	JAJDMQ010000001.1	3447514	3477560	{RiPP}	{cyanobactin,ripp}
12081444	21992	JAJDMQ010000001.1	3706455	3728446	{Terpene}	{terpene}
12081445	95521	JAJDMQ010000001.1	3827812	3923332	{NRP,Other,RiPP}	{betalactone,microviridin,nrp,nrps}
12081446	63434	JAJDMQ010000002.1	9207	72640	{NRP,Polyketide}	{nrps-like,polyketide,t1pks,transat-pks-like}
12081807	41158	JAJDMR010000001.1	280400	321557	{Polyketide}	{ladderane}
12081809	20357	JAJDMR010000001.1	843251	863607	{Terpene}	{terpene}
12081810	19277	JAJDMR010000001.1	927142	946418	{Terpene}	{terpene}
12081812	59150	JAJDMR010000001.1	1537600	1596749	{NRP,Polyketide,Saccharide}	{nrp,nrps,nrps-like,polyketide,saccharide}
12081813	90746	JAJDMR010000001.1	2186126	2276871	{NRP,Other,Polyketide}	{betalactone,nrp,nrps,polyketide,t1pks}
12081815	32378	JAJDMR010000001.1	3453902	3486279	{RiPP}	{cyanobactin,ripp}
12081816	21992	JAJDMR010000001.1	3717440	3739431	{Terpene}	{terpene}
12081817	95447	JAJDMR010000001.1	3835835	3931281	{NRP,Other}	{betalactone,nrp,nrps}
12081818	42653	JAJDMR010000003.1	1	42653	{NRP,Polyketide}	{nrps-like,polyketide,t1pks,transat-pks-like}
12082159	41158	JAJDMS010000001.1	259340	300497	{Polyketide}	{ladderane}
12082165	20332	JAJDMS010000001.1	815588	835919	{Terpene}	{terpene}
12082166	19304	JAJDMS010000001.1	898247	917550	{Terpene}	{terpene}
12082169	62716	JAJDMS010000001.1	1499133	1561848	{NRP}	{nrp,nrps,nrps-like}
12082176	30707	JAJDMS010000001.1	3070662	3101368	{RiPP}	{cyanobactin,ripp}
12082177	21950	JAJDMS010000001.1	3317881	3339830	{Terpene}	{terpene}
12082179	98155	JAJDMS010000001.1	3440863	3539017	{NRP,Other,RiPP}	{betalactone,microviridin,nrp,nrps}
12082183	30890	JAJDMS010000004.1	1	30890	{Terpene}	{terpene}
12109657	42712	JAFIFC010000001.1	65809	108520	{NRP}	{nrp,nrps-like}
