"region_gene_id"	"bgc_id"	"region_length"	"contig_name"	"region_start_nt"	"region_end_nt"	"bgc_annotation_id"	"region_class"	"region_category"
46281883	205990	35026	NZ_CP050443.1	17318	52343	987118	lanthipeptide-class-v	NA
50506205	224692	19510	NZ_CP047932.1	849838	869347	1076817	terpene	NA
50506834	224697	23189	NZ_CP047932.1	1654652	1677840	1076836	lanthipeptide-class-ii	NA
50507470	224699	20948	NZ_CP047932.1	2360650	2381597	1076846	terpene	NA
195402428	1037853	3922	NZ_AAXW01000123.1	1	3922	4932099	nrps	NA
195940643	1041616	18675	NZ_ADXM01000067.1	30112	48786	4949598	terpene	NA
196734638	1046133	47269	NZ_GL890969.1	138030	185298	4971015	nrps	NA
201727883	1075612	89894	NZ_HE973164.1	14761	104654	5110637	"[""t1pks"", ""nrps-like"", ""nrps""]"	NA
201729151	1075615	56009	NZ_HE973164.1	412270	468278	5110651	"[""nrps-like"", ""t1pks"", ""t3pks""]"	NA
202038231	1077329	2838	NZ_AJLJ01000241.1	1	2838	5118874	nrps	NA
202050420	1077408	47599	NZ_AJLN01000061.1	115006	162604	5119253	nrps	NA
202702327	1082471	26020	NZ_AOCI01000013.1	1	26020	5143415	t1pks	NA
207394969	1107097	42739	NZ_KE384716.1	99531	142269	5260470	nrps-like	NA
209480573	1119515	4772	NZ_AQPY01000350.1	1	4772	5319564	cyanobactin	NA
213017773	1135158	21284	NZ_JNAK01000014.1	160895	182178	5394311	terpene	NA
265407646	1395714	10968	NZ_NSHF01000252.1	1	10968	6649461	nrps	NA
276667421	1457677	13444	NZ_LWSY01000139.1	1	13444	6945660	terpene	NA
276669334	1457686	22803	NZ_LWSY01000139.1	76680	99482	6945713	lanthipeptide-class-v	NA
302848786	1596828	10843	NZ_QMEC01000043.1	39474	50316	7613150	microviridin	NA
312181942	1642351	50188	NZ_JADEWN010000008.1	40500	90687	7829973	"[""hgle-ks"", ""t1pks""]"	NA
312217379	1642537	29948	NZ_JADEWL010000025.1	12089	42036	7830904	lassopeptide	NA
365479157	1914254	20909	NZ_UCNV01000009.1	633174	654082	9130666	terpene	NA
415679417	2148412	37561	NZ_LIRN01000080.1	101370	138930	10247095	nrps	NA
415087666	2145005	11579	NZ_CAQN01001041.1	1	11579	10230854	"[""nrps-like"", ""nrps""]"	NA
415665038	2148358	38093	NZ_LIUQ01000040.1	1	38093	10246821	"[""t1pks"", ""nrps-like"", ""ectoine""]"	NA
415679100	2148411	22634	NZ_LIRN01000077.1	119594	142227	10247085	terpene	NA
419963734	2170306	41398	NZ_LUHJ01000072.1	1	41398	10351351	lanthipeptide-class-v	NA
422634541	2185158	11792	NZ_MOLZ01000137.1	3180	14971	10421794	terpene	NA
423270907	2187545	11509	NZ_MQTZ01000011.1	1	11509	10433132	rre-containing	NA
423273686	2187553	21935	NZ_MQTZ01000011.1	66152	88086	10433186	terpene	NA
425242267	2197879	20933	NZ_MTAX01000067.1	194044	214976	10482409	terpene	NA
427680700	2209910	41155	NZ_NMQG01000101.1	5767	46921	10539994	"[""hgle-ks"", ""resorcinol""]"	NA
427690886	2209980	8978	NZ_NMQG01000252.1	1	8978	10540342	"[""nrps-like"", ""t1pks""]"	NA
427886884	2211069	92803	NZ_NJHV01000497.1	71	92873	10545436	"[""t1pks"", ""nrps-like""]"	NA
428596501	2214921	22177	NZ_PVWF01000028.1	6802	28978	10563707	redox-cofactor	NA
432255073	2235371	20810	NZ_RJVW01000104.1	7998	28807	10660370	terpene	NA
442144781	2289230	17015	NZ_WMIA01000010.1	81723	98737	10916565	nrps-independent-siderophore	NA
442225948	2289636	52147	NZ_VIKW01000007.1	99797	151943	10918506	"[""hgle-ks"", ""t1pks""]"	NA
446630678	2314683	21200	NZ_JABBYQ010000040.1	53038	74237	11036546	terpene	NA
450493724	2336494	19726	NZ_JACEGB010000026.1	1	19726	11139084	cyanobactin	NA
450529667	2336703	13108	NZ_JACEGC010000133.1	1	13108	11140099	lanthipeptide-class-v	NA
450589528	2337039	9251	NZ_JACKZL010000223.1	1	9251	11141709	nrps	NA
450603984	2337119	26777	NZ_JACKZO010000044.1	10457	37233	11142088	"[""nrps"", ""microviridin""]"	NA
450610740	2337158	16478	NZ_JACKZO010000443.1	1	16478	11142281	nrps	NA
450667163	2337603	19603	NZ_JACKZN010000089.1	1	19603	11144458	"[""nrps"", ""nrps-like""]"	NA
452463910	2347094	20930	NZ_JACJOG010000005.1	95981	116910	11189877	terpene	NA
452490211	2347251	43938	NZ_JACJOD010000010.1	123747	167684	11190635	nrps	NA
452505643	2347335	23896	NZ_JACJOE010000035.1	122235	146130	11191035	lassopeptide	NA
452513487	2347368	31300	NZ_JACJOE010000060.1	62535	93834	11191192	nrps-like	NA
452589226	2347735	19890	NZ_JACJOZ010000067.1	11866	31755	11192975	terpene	NA
452655962	2348097	34052	NZ_JACJPN010000062.1	19108	53159	11194708	nrps-like	NA
452677432	2348217	23662	NZ_JACJPW010000015.1	59745	83406	11195287	"[""rre-containing"", ""lap""]"	NA
452681931	2348246	21923	NZ_JACJRR010000008.1	102176	124098	11195427	terpene	NA
452730374	2348506	52356	NZ_JACJRF010000015.1	2797	55152	11196671	"[""hgle-ks"", ""t1pks""]"	NA
452786549	2348789	24224	NZ_JACJRI010000046.1	1	24224	11198051	ladderane	NA
452841850	2349111	20936	NZ_JACJRL010000032.1	28238	49173	11199595	terpene	NA
452847983	2349145	23369	NZ_JACJRD010000003.1	103615	126983	11199763	indole	NA
452848392	2349146	44401	NZ_JACJRD010000003.1	286937	331337	11199770	nrps-like	NA
452869110	2349276	49188	NZ_JACJSA010000003.1	209905	259092	11200388	nrps	NA
452893776	2349410	17003	NZ_JACJRV010000013.1	1	17003	11201035	terpene	NA
452894327	2349414	42485	NZ_JACJRV010000013.1	72170	114654	11201053	lanthipeptide-class-v	NA
452909698	2349491	16842	NZ_JACJRV010000109.1	1	16842	11201421	"[""thioamitides"", ""thiopeptide""]"	NA
452940492	2349661	20933	NZ_JACJTO010000004.1	49247	70179	11202238	terpene	NA
452940746	2349662	44581	NZ_JACJTO010000004.1	118644	163224	11202245	"[""hgle-ks"", ""t1pks""]"	NA
452972627	2349831	41508	NZ_JACJTB010000006.1	1	41508	11203058	nrps-like	NA
452982940	2349882	32849	NZ_JACJTQ010000045.1	8202	41050	11203297	nrps-like	NA
453265774	2351399	5503	NZ_VJXY01000119.1	1	5503	11210596	nrps-like	NA
454272119	2356511	5152	NZ_JADEXF010000350.1	1	5152	11235056	lanthipeptide-class-ii	NA
454281438	2356599	54498	NZ_JADEXH010000022.1	1	54498	11235485	"[""nrps"", ""betalactone"", ""microviridin""]"	NA
454303048	2356729	19710	NZ_JADEWD010000007.1	1	19710	11236074	terpene	NA
454333860	2356909	41776	NZ_JADEVY010000024.1	1	41776	11236945	"[""nrps"", ""betalactone"", ""nrps-like""]"	NA
455322509	2362248	33148	NZ_WBKM01000111.1	1	33148	11262372	"[""t1pks"", ""nrps-like""]"	NA
455357056	2362440	4132	NZ_WBKN01000266.1	1	4132	11263307	nrps	NA
455728001	2364509	42679	NZ_JAECZA010000001.1	102036	144714	11273059	"[""nrps-like"", ""lassopeptide""]"	NA
464567398	2411233	20831	NZ_JACERF010000029.1	23277	44107	11495028	terpene	NA
464567655	2411235	46384	NZ_JACERF010000029.1	53294	99677	11495035	nrps	NA
464568067	2411237	48445	NZ_JACERF010000029.1	102748	151192	11495049	t1pks	NA
464570881	2411254	44261	NZ_JACERF010000081.1	70673	114933	11495133	"[""nrps-like"", ""lanthipeptide-class-v""]"	NA
466613292	2421232	20909	NZ_VTLB01000002.1	6256	27164	11542692	terpene	NA
467284360	2424883	47069	NZ_JADEWE010000022.1	27192	74260	11560051	"[""mycosporine-like"", ""lanthipeptide-class-ii""]"	NA
467579056	2426805	40450	NZ_JAIVFV010000053.1	1	40450	11569315	"[""t1pks"", ""nrps""]"	NA
469223418	2435629	26091	NZ_JAKGPB010000009.1	20077	46167	11611303	terpene	NA
469297486	2436028	41239	NZ_PJIZ01000004.1	83093	124331	11613188	ladderane	NA
470531801	2442874	42606	NZ_WXUC01000119.1	4838	47443	11645586	lanthipeptide-class-v	NA
474764572	2465078	21149	NZ_JAGQBN010000011.1	61154	82302	11751403	terpene	NA
474782564	2465180	19021	NZ_JAGQEK010000009.1	8723	27743	11751897	terpene	NA
474794243	2465261	20888	NZ_JAGQCB010000002.1	237546	258433	11752272	terpene	NA
474830446	2465451	21149	NZ_JAGQCV010000004.1	32337	53485	11753178	terpene	NA
482015339	2501066	47219	NZ_JAQMSR010000469.1	1	47219	11922981	"[""t1pks"", ""nrps"", ""nrps-like""]"	NA
482178757	2502072	27482	NZ_JAQMTJ010000023.1	8544	36025	11927805	cyanobactin	NA
482186909	2502118	40813	NZ_JAQMTX010000243.1	1	40813	11928023	"[""lanthipeptide-class-v"", ""cyanobactin""]"	NA
482206546	2502258	2323	NZ_JAQMSU010000703.1	1	2323	11928691	nrps	NA
483710072	2510407	17112	NZ_JARFTR010000262.1	1	17112	11967646	proteusin	NA
489712041	2538985	21239	NZ_UCNR01000009.1	289265	310503	12104408	terpene	NA
494437515	2566585	47371	CP003940.1	284644	332014	12233236	"[""t1pks"", ""nrps-like""]"	NA
494437874	2566587	42949	CP003940.1	1940236	1983184	12233246	nrps-like	NA
494438154	2566589	20930	CP003940.1	2070855	2091784	12233256	terpene	NA
513610507	2664969	39415	JTCM02000039.1	15779	55193	12682618	nrps-like	NA
513784443	2665944	44191	JXCB02000023.1	882164	926354	12687035	nrps	NA
513785246	2665947	20933	JXCB02000023.1	928280	949212	12687048	terpene	NA
535699584	2802972	20942	DGYA01000043.1	29720	50661	13302238	terpene	NA
536367912	2809454	13658	DIYQ01000028.1	1	13658	13328614	terpene	NA
545402896	2873966	8193	QBMC01000189.1	1	8193	13613234	nrps	NA
546413243	2880078	25160	NGJL01000206.1	1	25160	13641680	nrps-like	NA
550391180	2909961	23345	RSCL01000003.1	184638	207982	13782661	lanthipeptide-class-ii	NA
550391572	2909965	20549	RSCL01000003.1	228399	248947	13782678	phenazine	NA
551429959	2917151	22130	RDYI01000198.1	1	22130	13814955	nrps-like	NA
635981146	3485970	20987	NZ_NHAH01000006.1	3642	24628	16359787	terpene	NA
561821485	2988336	28228	QMEC01000111.1	1	28228	14136719	nrps	NA
565276207	3010664	20617	CP047934.1	707321	727937	14240383	terpene	NA
565277840	3010676	20909	CP047934.1	2107074	2127982	14240432	terpene	NA
636002258	3486079	21495	NZ_NGZW01000003.1	20401	41895	16360315	lassopeptide	NA
580073748	3110923	39120	JAAMUW010000017.1	1	39120	14694033	"[""hgle-ks"", ""t1pks""]"	NA
636011577	3486134	27161	NZ_NHAB01000074.1	1	27161	16360590	hgle-ks	NA
592306936	3204563	1940	JALQTB010000511.1	1	1940	15106667	hgle-ks	NA
636049743	3486361	22788	NZ_NRQW01000475.1	1	22788	16361703	terpene	NA
635336477	3482396	37182	NZ_LAHB01000023.1	33822	71003	16342748	"[""lap"", ""lanthipeptide-class-ii""]"	NA
635351443	3482474	37210	NZ_LAHC01000060.1	33826	71035	16343129	"[""lap"", ""lanthipeptide-class-ii""]"	NA
635362800	3482532	34402	NZ_LAHE01000045.1	1	34402	16343410	nrps-like	NA
635379030	3482630	76765	NZ_LAHF01000008.1	1	76765	16343879	"[""nrps"", ""t1pks""]"	NA
635384237	3482663	19119	NZ_LAHF01000062.1	1	19119	16344042	terpene	NA
637224943	3493129	23198	NZ_PVWO01000034.1	1	23198	16393847	lanthipeptide-class-v	NA
637233194	3493209	18506	NZ_PVWK01000144.1	1	18506	16394220	nrps-like	NA
638335105	3501453	2864	CADCTZ010000557.1	1	2864	16429428	nrps	NA
913462259	5400387	17836	CANHDI010000011.1	20304	38139	25193768	microviridin	NA
914707375	5407796	14697	CANMIQ010000108.1	1	14697	25227672	terpene	NA
927983942	5484431	34422	CAIJZP010000085.1	74363	108784	25580687	t3pks	NA
931600513	5505231	20810	CAISPN010000105.1	1381	22190	25675983	terpene	NA
932913013	5512807	3859	CAIWIR010000288.1	1	3859	25710739	ladderane	NA
933866518	5518218	2618	CAIYEC010000375.1	1	2618	25735555	nrps	NA
934030942	5519193	2358	CAIYJT010000346.1	1	2358	25740001	terpene	NA
935389299	5526991	1592	CAJBKJ010000516.1	1	1592	25775697	nrps	NA
938627112	5545517	21689	JACAEU010000131.1	21583	43271	25861430	nrps-like	NA
1303864330	7810180	21287	JNAY01000006.1	34073	55359	36572112	terpene	NA
1320140617	7916646	16301	CALLGD010000516.1	1	16301	37082640	acyl_amino_acids	NA
1324208508	7948077	21239	UCNW01000011.1	254226	275464	37219719	terpene	NA
1330045683	7994629	3833	CALBPH010000850.1	1	3833	37425835	terpene	NA
1331232314	8004357	11400	CAMAVE010000053.1	1	11400	37468416	terpene	NA
1333000355	8018638	1450	CADCTY010001315.1	1	1450	37530938	nrps	NA
1337876989	8056653	21212	JFLU01000336.1	32408	53619	37697819	terpene	NA
1338224048	8059236	48561	VIRO01000012.1	81158	129718	37709062	hgle-ks	NA
1338768132	8063159	20285	JFMY01000001.1	46	20330	37726208	rre-containing	NA
1339211936	8066453	12182	CALDHF010000342.1	1	12182	37740699	resorcinol	NA
1342489905	8089397	64937	LMTZ01000001.1	104026	168962	37842846	"[""t1pks"", ""nrp-metallophore"", ""nrps""]"	NA
1346365296	8114925	22864	LJOW01000076.1	1	22864	37958439	"[""t1pks"", ""hgle-ks""]"	NA
1348521458	8129078	23306	LXQD01000001.1	31524	54829	38022581	lanthipeptide-class-ii	NA
1349435002	8135089	4251	LUBZ01000071.1	1	4251	38049712	nrps	NA
1352223879	8153059	21855	LAHH01000080.1	1	21855	38131332	lanthipeptide-class-ii	NA
1352384047	8154058	17978	BBPA01000030.1	1	17978	38136040	cyanobactin	NA
1368942908	8268015	13905	JADEXY010000037.1	18972	32876	38648947	terpene	NA
1369786421	8274327	11916	CALKUU010000308.1	1	11916	38676500	nrps	NA
1370207730	8277511	26309	JADEXB010000044.1	1	26309	38690233	"[""nrps"", ""t1pks""]"	NA
1370533776	8279935	5106	CALKXM010000072.1	1	5106	38700681	nrps-like	NA
1374953931	8311942	20933	MVDI01000001.1	306281	327213	38841960	terpene	NA
1374954411	8311946	42997	MVDI01000001.1	531487	574483	38841975	nrps-like	NA
1374955126	8311950	43281	MVDI01000001.1	1388159	1431439	38841997	"[""mycosporine-like"", ""amglyccycl""]"	NA
1390287004	8440030	16422	BLJI01000028.1	1	16422	39408261	terpene	NA
1396710377	8503911	20909	QCDU01000002.1	69076	89984	39684871	terpene	NA
1396860939	8505428	20273	QCBR01000015.1	1272	21544	39691357	rre-containing	NA
1397202750	8508963	20909	QCGO01000005.1	64317	85225	39706393	terpene	NA
1398917075	8524351	26086	SFBG01000003.1	1	26086	39772531	"[""nrps"", ""nrps-like""]"	NA
1398920450	8524372	20810	SFBG01000113.1	4916	25725	39772631	terpene	NA
1399160049	8526580	21908	SFAT01000126.1	3222	25129	39782254	terpene	NA
1399251986	8527392	21947	SFAU01000140.1	5829	27775	39785808	terpene	NA
1399763434	8531444	20530	JAEPLC010000001.1	336288	356817	39803435	terpene	NA
1399764090	8531448	20909	JAEPLC010000001.1	795445	816353	39803451	terpene	NA
1399852618	8532134	3938	JADBVE010000098.1	1	3938	39806459	cyanobactin	NA
1399944231	8532908	20623	JADBUU010000142.1	1767	22389	39809823	cyanobactin	NA
1400386587	8536732	26451	JADBSV010000135.1	1	26451	39826308	"[""t1pks"", ""nrps""]"	NA
1401416931	8545706	4018	PKDM01001029.1	1	4018	39865616	ripp-like	NA
1403280045	8561007	19355	JAAORG010000001.1	134615	153969	39932957	terpene	NA
1403280410	8561009	20538	JAAORG010000001.1	572421	592958	39932964	terpene	NA
1403280721	8561011	21212	JAAORG010000001.1	948912	970123	39932971	terpene	NA
1403633773	8563632	23697	JAQMSG010000070.1	1	23697	39944570	lanthipeptide-class-v	NA
1403852964	8565202	13846	JAHHHK010000067.1	3124	16969	39951551	lassopeptide	NA
1404570772	8570843	10174	JAQMSE010000197.1	1	10174	39976549	nrps-like	NA
1404954901	8574021	20933	JAQMTR010000120.1	40450	61382	39990513	terpene	NA
1405415049	8577860	4044	JAQMSK010000141.1	1	4044	40007457	nrps	NA
1406039200	8582828	21063	JAGHZK010000096.1	1	21063	40029336	"[""t1pks"", ""nrps""]"	NA
1406094006	8583320	60717	JAQMTJ010000056.1	1	60717	40031498	"[""nrps"", ""betalactone""]"	NA
1406102303	8583384	58540	BJCH01000009.1	39004	97543	40031792	nrps	NA
1406267071	8584830	43279	BJCJ01000009.1	23484	66762	40038105	nrps	NA
1406787756	8588663	21224	JAOANF010000098.1	38468	59691	40054899	terpene	NA
1407146542	8591546	6079	SLAZ01000220.1	1	6079	40067439	arylpolyene	NA
1407577348	8594811	48990	JAPZQM010000148.1	9502	58491	40081825	"[""hgle-ks"", ""nrps"", ""t1pks""]"	NA
1407579455	8594835	2773	JAPZQM010000456.1	1	2773	40081934	spliceotide	NA
1411218757	8622252	21248	CANFHN010000002.1	135449	156696	40202582	terpene	NA
1411356809	8623181	41926	JACJOF010000025.1	30173	72098	40206675	resorcinol	NA
1412001658	8628436	16333	QCVM01000028.1	6088	22420	40229318	terpene	NA
1412080953	8629037	20930	JAGQBH010000001.1	24425	45354	40231966	terpene	NA
1412133266	8629476	7497	JAGQBI010000079.1	1	7497	40233847	t3pks	NA
1412158966	8629625	24718	JACJOS010000016.1	31770	56487	40234495	"[""lap"", ""proteusin""]"	NA
1412308860	8630754	14313	QCPR01000022.1	12480	26792	40239403	terpene	NA
1412855862	8635124	20852	QCMH01000009.1	13498	34349	40258153	terpene	NA
1413002222	8636337	43136	JACJPN010000206.1	1	43136	40263420	nrps	NA
1413841102	8642653	21920	JACJQH010000029.1	52671	74590	40290756	terpene	NA
1414280486	8645985	42954	JACJQL010000016.1	25607	68560	40305205	"[""terpene"", ""lanthipeptide-class-v""]"	NA
1414306442	8646191	16626	JACYLY010000018.1	1	16626	40306072	terpene	NA
1414967497	8651004	13513	JAAURR010000056.1	1	13513	40327078	terpene	NA
1414968564	8651016	12456	JAAURR010000122.1	1	12456	40327128	microviridin	NA
1415663987	8656160	6293	JAKOGV010000366.1	1	6293	40349866	cyanobactin	NA
1415856276	8657463	21920	DVDT01000002.1	4556	26475	40355625	terpene	NA
1415870870	8657556	12859	JAKOGW010000157.1	1	12859	40356069	"[""hgle-ks"", ""t1pks""]"	NA
1416209908	8660105	9250	JAAUPX010000013.1	1	9250	40367193	t3pks	NA
1417204485	8667173	18019	JACKZR010000679.1	1	18019	40398282	"[""nrps"", ""nrp-metallophore""]"	NA
1417316238	8667988	23739	JACKZN010000056.1	1	23739	40401816	nrps	NA
1417319463	8668020	9786	JACKZN010000274.1	1	9786	40401975	nrps	NA
1417321453	8668048	12886	JAAUOR010000082.1	1	12886	40402108	"[""nrps"", ""nrps-like""]"	NA
1417623153	8670312	42401	JAAVVX010000002.1	56441	98841	40412029	lanthipeptide-class-v	NA
1418112073	8673833	30045	JACJTU010000070.1	1	30045	40427432	"[""t1pks"", ""nrps""]"	NA
1418850380	8679097	11158	CAIZXA010000018.1	2178	13335	40450548	rre-containing	NA
1419114978	8681203	20927	CAJAKO010000018.1	144852	165778	40459793	terpene	NA
1444309234	8844187	21239	QCFS01000009.1	7288	28526	41207407	terpene	NA
1461428490	8954373	21899	LADK01000396.1	14617	36515	41725713	terpene	NA
1463046299	8965184	91563	MQTZ01000002.1	75379	166941	41775838	"[""t1pks"", ""nrps""]"	NA
1468200397	8999426	36262	AWNH01000058.1	1	36262	41932902	"[""nrps"", ""t1pks"", ""nrps-like""]"	NA
1472843747	9028750	47599	AJLN01000061.1	115006	162604	42069664	nrps	NA
1483741698	9098313	7955	AJUT01001328.1	1	7955	42398900	terpene	NA
1505974856	9240765	20942	JNBC01000009.1	14589	35530	43070898	terpene	NA
1506461250	9243750	21917	VHLJ01000001.1	53254	75170	43085353	terpene	NA
1506461404	9243751	48670	VHLJ01000001.1	694049	742718	43085358	hgle-ks	NA
1507717323	9252002	21121	QCSL01000038.1	1	21121	43124949	t3pks	NA
1507839929	9252756	5432	QCQU01000048.1	1	5432	43128538	terpene	NA
1508264998	9255453	18434	QCUS01000017.1	7152	25585	43141350	terpene	NA
1508712413	9258309	25756	QCTG01000016.1	1	25756	43154925	t3pks	NA
1508849157	9259140	18703	QCSW01000005.1	1	18703	43158924	terpene	NA
1547008839	9506296	15708	REEX01000142.1	1	15708	44356752	"[""cyanobactin"", ""ripp-like""]"	NA
1582189116	9732537	5888	SFBU01000501.1	1	5888	45458385	terpene	NA
1582189569	9732543	7305	SFBU01000509.1	1	7305	45458407	nrps	NA
1582391584	9733797	31021	SFBQ01000054.1	28438	59458	45464518	t1pks	NA
1582391856	9733799	6097	SFBQ01000080.1	1	6097	45464528	microviridin	NA
1582605066	9735166	43386	SFBM01000067.1	1	43386	45471189	nrps	NA
1583090068	9738286	39578	REBL01000110.1	1	39578	45486389	"[""lanthipeptide-class-v"", ""rre-containing"", ""spliceotide""]"	NA
1583090391	9738288	30888	REBL01000110.1	49181	80068	45486399	hgle-ks	NA
1610477494	9913908	2688	RGWF01000152.1	1	2688	46339864	terpene	NA
1632941837	10059062	6808	JAAUTJ010000264.1	1	6808	47041503	nrps	NA
1633746284	10064498	3039	JAAURP010000887.1	1	3039	47067559	cyanobactin	NA
1633935269	10065727	4821	JAAUQE010000278.1	1	4821	47073472	resorcinol	NA
1635804318	10078492	14134	JAAUOP010000121.1	1	14134	47135088	terpene	NA
1704122554	10520819	54596	JACEGC010000009.1	17457	72052	49278104	nrps	NA
1725156081	10660326	27705	JACYLT010000012.1	16915	44619	49952663	lassopeptide	NA
1736839329	10739719	13730	JACJOX010000035.1	1	13730	50335435	phenazine	NA
1737323279	10742917	46421	JACJPT010000013.1	1	46421	50350882	"[""hgle-ks"", ""t1pks""]"	NA
1737883552	10746755	20927	JACJQN010000007.1	42905	63831	50369338	terpene	NA
1739187899	10755182	43153	JACJSD010000014.1	98043	141195	50409828	nrps-like	NA
1739500036	10757304	20954	JACJSO010000003.1	370878	391831	50420051	terpene	NA
1739715342	10758721	38225	JACJTA010000064.1	9870	48094	50426839	lanthipeptide-class-v	NA
1739865320	10759728	17191	JACJTK010000032.1	1	17191	50431658	terpene	NA
1748360485	10815772	3889	JACVRH010000590.1	1	3889	50700245	t1pks	NA
1764670858	10925270	12074	JADEWY010000146.1	1	12074	51226072	terpene	NA
1764702215	10925600	54870	JADEWZ010000005.1	120566	175435	51227568	"[""nrps-like"", ""nrps""]"	NA
1764861127	10926614	16332	JADEWF010000004.1	90261	106592	51232481	"[""spliceotide"", ""rre-containing""]"	NA
1769465100	10951214	10129	CWat_WH0401_DRAFT_contig00115	1	10129	51349889	nrps	NA
1774260743	10975426	10533	CAII01000889	1	10533	51465562	terpene	NA
1775885098	10983572	17614	CAIJ01000466	1	17614	51504519	lap	NA
1782669937	11017188	3354	Ga0078695_1304	1	3354	51664863	terpene	NA
1796723538	11090900	37667	Ga0126231_142	1	37667	52015129	lanthipeptide-class-v	NA
1796723787	11090901	10068	Ga0126231_142	157378	167445	52015133	microviridin	NA
1796724904	11090908	83288	Ga0126231_174	114635	197922	52015166	"[""nrps"", ""nrp-metallophore"", ""t1pks""]"	NA
1812273735	11179141	20294	Ga0336786_083	24806	45099	52435510	microviridin	NA
1815290398	11194872	82374	Ga0336790_219	34590	116963	52510709	"[""transat-pks"", ""nrps"", ""t1pks"", ""pks-like"", ""t3pks""]"	NA
1815495072	11195835	2630	Ga0338015_035	1	2630	52515347	nrps-like	NA
